Region,Country,Rep,Location,StationID
Europe,Ireland,IRL,Belmullet,39760
Europe,Ireland,IRL,Birr,39650
Europe,Ireland,IRL,Clones,39740
Europe,Ireland,IRL,Dublin,39690
Europe,Ireland,IRL,Kilkenny,39600
Europe,Ireland,IRL,Malin,39800
Europe,Ireland,IRL,Valentia Observatory,39530
Europe,Iceland,ISL,Reykjavik,40300
Europe,Israel,ISR,Beer Sheva,401900
Europe,Israel,ISR,Eilat,401990
Europe,Israel,ISR,Jerusalem-Atarot AP,401840
Europe,Israel,ISR,Tel Aviv-Bet Dagan,401790
Europe,Italy,ITA,Alghero,165200
Europe,Italy,ITA,Ancona-Falconara,161910
Europe,Italy,ITA,Aviano,160370
Europe,Italy,ITA,Bari-Palese Macchie,162700
Europe,Italy,ITA,Bergamo-Orio al Serio,160760
Europe,Italy,ITA,Bologna-Borgo Panigale,161400
Europe,Italy,ITA,Bolzano,160200
Europe,Italy,ITA,Bonifati,163370
Europe,Italy,ITA,Brescia-Ghedi,160880
Europe,Italy,ITA,Brindisi,163200
Europe,Italy,ITA,Cagliari-Elmas,165600
Europe,Italy,ITA,Campobasso,162520
Europe,Italy,ITA,Capo Bellavista,165500
Europe,Italy,ITA,Capo Palinuro,163100
Europe,Italy,ITA,Catania-Fontanarossa,164600
Europe,Italy,ITA,Catania-Sigonella,164590
Europe,Italy,ITA,Cozzo Spadaro,164800
Europe,Italy,ITA,Crotone,163500
Europe,Italy,ITA,Enna,164500
Europe,Italy,ITA,Firenze-Peretola,161700
Europe,Italy,ITA,Foggia,162610
Europe,Italy,ITA,Gela,164530
Europe,Italy,ITA,Genova-Sestri,161200
Europe,Italy,ITA,Gioia del Colle,163120
Europe,Italy,ITA,Grosseto,162060
Europe,Italy,ITA,Lecce,163320
Europe,Italy,ITA,Marina di,Ravenna
Europe,Italy,ITA,Messina,164200
Europe,Italy,ITA,Milan,160660
Europe,Italy,ITA,Milano-Linate,160800
Europe,Italy,ITA,Monte Cimone,161340
Europe,Italy,ITA,Monte Terminillo,162190
Europe,Italy,ITA,Naples,162890
Europe,Italy,ITA,Novara-Cameri,160640
Europe,Italy,ITA,Olbia-Costa Smeralda,165310
Europe,Italy,ITA,Paganella,160220
Europe,Italy,ITA,Palermo-Boccadifalco,164000
Europe,Italy,ITA,Palermo-Punta Raisi,164050
Europe,Italy,ITA,Parma,161300
Europe,Italy,ITA,Patelleria,164700
Europe,Italy,ITA,Perugia,161810
Europe,Italy,ITA,Pescara,162300
Europe,Italy,ITA,Piacenza,160840
Europe,Italy,ITA,,Pianosa
Europe,Italy,ITA,Pisa-S Gusto,161580
Europe,Italy,ITA,Ponza,162800
Europe,Italy,ITA,Potenza,163000
Europe,Italy,ITA,Pratica di Mare,162450
Europe,Italy,ITA,Rimini,161490
Europe,Italy,ITA,Roma-Ciampino,162390
Europe,Italy,ITA,Roma-Fiumicino,162420
Europe,Italy,ITA,S Maria di Leuca,163600
Europe,Italy,ITA,San Remo,161530
Europe,Italy,ITA,Taranto,163250
Europe,Italy,ITA,Tarvisio,160400
Europe,Italy,ITA,Torino-Caselle,160590
Europe,Italy,ITA,Trapani-Birgi,164290
Europe,Italy,ITA,Treviso-Istrana,160980
Europe,Italy,ITA,Treviso-S Angelo,160990
Europe,Italy,ITA,Trieste,161100
Europe,Italy,ITA,Udine-Campoformido,160440
Europe,Italy,ITA,Venezia-Tessera,161050
Europe,Italy,ITA,Verona-Villafranca,160900
Europe,Italy,ITA,Vicenza,160940
Europe,Lithuania,LTU,Kaunas,266290
Europe,Netherlands,NLD,Amsterdam,62400
Europe,Netherlands,NLD,Beek,63800
Europe,Netherlands,NLD,Groningen,62800
Europe,Norway,NOR,Bergen,13110
Europe,Norway,NOR,Oslo Fornebu,14880
Europe,Poland,POL,Bialystok,122950
Europe,Poland,POL,Bielsko Biala,126000
Europe,Poland,POL,Bydgoszcz,122400
Europe,Poland,POL,Chojnice,122350
Europe,Poland,POL,Czestochowa,125500
Europe,Poland,POL,Elblag,121600
Europe,Poland,POL,Gdansk Port Polnocny,121400
Europe,Poland,POL,Gorzow Wlkp,123000
Europe,Poland,POL,Hel,121350
Europe,Poland,POL,Jelenia Gora,125000
Europe,Poland,POL,Kalisz,124350
Europe,Poland,POL,Kasprowy Wierch,126500
Europe,Poland,POL,Katowice,125600
Europe,Poland,POL,Ketrzyn,121850
Europe,Poland,POL,Kielce,125700
Europe,Poland,POL,Klodzko,125200
Europe,Poland,POL,Kolo,123450
Europe,Poland,POL,Kolobrzeg,121000
Europe,Poland,POL,Koszalin,121050
Europe,Poland,POL,Krakow,125660
Europe,Poland,POL,Krosno,126700
Europe,Poland,POL,Leba,121200
Europe,Poland,POL,Lebork,121250
Europe,Poland,POL,Legnica,124150
Europe,Poland,POL,Lesko,126900
Europe,Poland,POL,Leszno,124180
Europe,Poland,POL,Lodz,124650
Europe,Poland,POL,Lublin Radawiec,124950
Europe,Poland,POL,Mikolajki,122800
Europe,Poland,POL,Mlawa,122700
Europe,Poland,POL,Nowy Sacz,126600
Europe,Poland,POL,Olsztyn,122720
Europe,Poland,POL,Opole,125300
Europe,Poland,POL,Ostroleka,122850
Europe,Poland,POL,Pila,122300
Europe,Poland,POL,Plock,123600
Europe,Poland,POL,Poznan,123300
Europe,Poland,POL,Przemysl,126950
Europe,Poland,POL,Raciborz,125400
Europe,Poland,POL,Resko,122100
Europe,Poland,POL,Rzeszow Jasionka,125800
Europe,Poland,POL,Sandomierz,125850
Europe,Poland,POL,Siedlce,123850
Europe,Poland,POL,Slubice,123100
Europe,Poland,POL,Sniezka,125100
Europe,Poland,POL,Sulejow,124690
Europe,Poland,POL,Suwalki,121950
Europe,Poland,POL,Swinoujscie,122000
Europe,Poland,POL,Szczecin,122050
Europe,Poland,POL,Szczecinek,122150
Europe,Poland,POL,Tarnow,125750
Europe,Poland,POL,Terespol,123990
Europe,Poland,POL,Torun,122500
Europe,Poland,POL,Ustka,121150
Europe,Poland,POL,Warsaw,123750
Europe,Poland,POL,Wielun,124550
Europe,Poland,POL,Wlodawa,124970
Europe,Poland,POL,Wroclaw,124240
Europe,Poland,POL,Zakopane,126250
Europe,Poland,POL,Zamosc,125950
Europe,Poland,POL,Zielona Gora,124000
Europe,Portugal,PRT,Braganca,85750
Europe,Portugal,PRT,Coimbra,85490
Europe,Portugal,PRT,Evora,85570
Europe,Portugal,PRT,Faro,85540
Europe,Portugal,PRT,Funchal Madeira-Islands,85210
Europe,Portugal,PRT,Lajes,85090
Europe,Portugal,PRT,Lisboa,85360
Europe,Portugal,PRT,Porto,85450
Europe,Romania,ROU,Bucharest,154200
Europe,Romania,ROU,Cluj-Napoca,151200
Europe,Romania,ROU,Constanta,154800
Europe,Romania,ROU,Craiova,154500
Europe,Romania,ROU,Galati,153100
Europe,Romania,ROU,Timisoara,152470
Europe,Russian Federation,RUS,Arkhangelsk,225500
Europe,Russian Federation,RUS,Moscow,276120
Europe,Russian Federation,RUS,Saint-Petersburg,260630
Europe,Russian Federation,RUS,Samara,289000
Europe,Serbia,SRB,Belgrade,132720
Europe,Serbia,SRB,Podgorica,134620
Europe,Slovakia (Slovak Republic),SVK,Bratislava,118160
Europe,Slovakia (Slovak Republic),SVK,Kosice,119680
Europe,Slovenia,SVN,Ljubljana,130140
Europe,Sweden,SWE,Goteborg Landvetter,25260
Europe,Sweden,SWE,Karlstad,24180
Europe,Sweden,SWE,Kiruna,20440
Europe,Sweden,SWE,Ostersund Froson,22260
Europe,Sweden,SWE,Stockholm Arlanda,24600
Europe,Syrian Arab Republic,SYR,Damascus,400800
Europe,Turkey,TUR,Ankara,171280
Europe,Turkey,TUR,Istanbul,170600
Europe,Turkey,TUR,Izmir,172180
Europe,Ukraine,UKR,Kiev,333450
Europe,Ukraine,UKR,Odessa,338370
